Date,Daily_PV_Output_NSW
2013-06-23,0.0
2013-06-24,0.0
2013-06-25,0.0
2013-06-26,0.0
2013-06-27,0.0
2013-06-28,0.0
2013-06-29,0.0
2013-06-30,0.0
2013-07-01,0.0
2013-07-02,0.0
2013-07-03,0.0
2013-07-04,0.0
2013-07-05,0.0
2013-07-06,0.0
2013-07-07,0.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,0.0
2013-07-11,0.0
2013-07-12,0.0
2013-07-13,0.0
2013-07-14,0.0
2013-07-15,0.0
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,0.0
2013-07-20,0.0
2013-07-21,0.0
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,0.0
2013-07-27,0.0
2013-07-28,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-03,0.0
2013-08-04,0.0
2013-08-05,0.0
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-10,0.0
2013-08-11,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,0.0
2013-08-15,0.0
2013-08-16,0.0
2013-08-17,0.0
2013-08-18,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,0.0
2013-08-24,0.0
2013-08-25,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-08-30,0.0
2013-08-31,0.0
2013-09-01,0.0
2013-09-02,0.0
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-07,0.0
2013-09-08,0.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,0.0
2013-09-14,0.0
2013-09-15,0.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,0.0
2013-09-21,0.0
2013-09-22,0.0
2013-09-23,0.0
2013-09-24,0.0
2013-09-25,0.0
2013-09-26,0.0
2013-09-27,0.0
2013-09-28,0.0
2013-09-29,0.0
2013-09-30,0.0
2013-10-01,0.0
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-05,0.0
2013-10-06,0.0
2013-10-07,0.0
2013-10-08,0.0
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-12,0.0
2013-10-13,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-19,0.0
2013-10-20,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-26,0.0
2013-10-27,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-01,0.0
2013-11-02,0.0
2013-11-03,0.0
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-09,0.0
2013-11-10,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-16,0.0
2013-11-17,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-23,0.0
2013-11-24,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-28,0.0
2013-11-29,0.0
2013-11-30,0.0
2013-12-01,0.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-07,0.0
2013-12-08,0.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-14,0.0
2013-12-15,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-21,0.0
2013-12-22,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-25,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-28,0.0
2013-12-29,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-01,0.0
2014-01-02,0.0
2014-01-03,0.0
2014-01-04,0.0
2014-01-05,0.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,0.0
2014-01-11,0.0
2014-01-12,0.0
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,0.0
2014-01-17,0.0
2014-01-18,0.0
2014-01-19,0.0
2014-01-20,0.0
2014-01-21,0.0
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-25,0.0
2014-01-26,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,0.0
2014-02-01,0.0
2014-02-02,0.0
2014-02-03,0.0
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,0.0
2014-02-08,0.0
2014-02-09,0.0
2014-02-10,0.0
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-14,0.0
2014-02-15,0.0
2014-02-16,0.0
2014-02-17,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-22,0.0
2014-02-23,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-02-28,0.0
2014-03-01,0.0
2014-03-02,0.0
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,0.0
2014-03-08,0.0
2014-03-09,0.0
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-15,0.0
2014-03-16,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,0.0
2014-03-22,0.0
2014-03-23,0.0
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-29,0.0
2014-03-30,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,0.0
2014-04-05,0.0
2014-04-06,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-12,0.0
2014-04-13,0.0
2014-04-14,0.0
2014-04-15,0.0
2014-04-16,0.0
2014-04-17,0.0
2014-04-18,0.0
2014-04-19,0.0
2014-04-20,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,0.0
2014-04-26,0.0
2014-04-27,0.0
2014-04-28,0.0
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-03,0.0
2014-05-04,0.0
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-09,0.0
2014-05-10,0.0
2014-05-11,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,0.0
2014-05-16,0.0
2014-05-17,0.0
2014-05-18,0.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-24,0.0
2014-05-25,0.0
2014-05-26,0.0
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,0.0
2014-05-30,0.0
2014-05-31,0.0
2014-06-01,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,0.0
2014-06-07,0.0
2014-06-08,0.0
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-14,0.0
2014-06-15,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-21,0.0
2014-06-22,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,0.0
2014-06-28,0.0
2014-06-29,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-04,0.0
2014-07-05,0.0
2014-07-06,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,0.0
2014-07-12,0.0
2014-07-13,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,0.0
2014-07-19,0.0
2014-07-20,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-24,0.0
2014-07-25,0.0
2014-07-26,0.0
2014-07-27,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-01,0.0
2014-08-02,0.0
2014-08-03,0.0
2014-08-04,0.0
2014-08-05,0.0
2014-08-06,0.0
2014-08-07,0.0
2014-08-08,0.0
2014-08-09,0.0
2014-08-10,0.0
2014-08-11,0.0
2014-08-12,0.0
2014-08-13,0.0
2014-08-14,0.0
2014-08-15,0.0
2014-08-16,0.0
2014-08-17,0.0
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,0.0
2014-08-23,0.0
2014-08-24,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,0.0
2014-08-29,0.0
2014-08-30,0.0
2014-08-31,0.0
2014-09-01,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-06,0.0
2014-09-07,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,0.0
2014-09-13,0.0
2014-09-14,0.0
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-20,0.0
2014-09-21,0.0
2014-09-22,0.0
2014-09-23,0.0
2014-09-24,0.0
2014-09-25,0.0
2014-09-26,0.0
2014-09-27,0.0
2014-09-28,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,0.0
2014-10-04,0.0
2014-10-05,0.0
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-09,0.0
2014-10-10,0.0
2014-10-11,0.0
2014-10-12,0.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-16,0.0
2014-10-17,0.0
2014-10-18,0.0
2014-10-19,0.0
2014-10-20,0.0
2014-10-21,0.0
2014-10-22,0.0
2014-10-23,0.0
2014-10-24,0.0
2014-10-25,0.0
2014-10-26,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-01,0.0
2014-11-02,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-08,0.0
2014-11-09,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-15,0.0
2014-11-16,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,0.0
2014-11-21,0.0
2014-11-22,0.0
2014-11-23,0.0
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-11-27,0.0
2014-11-28,0.0
2014-11-29,0.0
2014-11-30,0.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-06,0.0
2014-12-07,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-13,0.0
2014-12-14,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-20,0.0
2014-12-21,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-25,0.0
2014-12-26,0.0
2014-12-27,0.0
2014-12-28,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-01,0.0
2015-01-02,0.0
2015-01-03,0.0
2015-01-04,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-10,0.0
2015-01-11,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,0.0
2015-01-15,0.0
2015-01-16,0.0
2015-01-17,0.0
2015-01-18,0.0
2015-01-19,0.0
2015-01-20,0.0
2015-01-21,0.0
2015-01-22,0.0
2015-01-23,0.0
2015-01-24,0.0
2015-01-25,0.0
2015-01-26,0.0
2015-01-27,0.0
2015-01-28,0.0
2015-01-29,0.0
2015-01-30,0.0
2015-01-31,0.0
2015-02-01,0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,0.0
2015-02-07,0.0
2015-02-08,0.0
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,0.0
2015-02-14,0.0
2015-02-15,0.0
2015-02-16,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-21,0.0
2015-02-22,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-02-28,0.0
2015-03-01,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,0.0
2015-03-07,0.0
2015-03-08,0.0
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-14,0.0
2015-03-15,0.0
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,0.0
2015-03-21,0.0
2015-03-22,0.0
2015-03-23,0.0
2015-03-24,0.0
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,0.0
2015-03-28,0.0
2015-03-29,0.0
2015-03-30,0.0
2015-03-31,0.0
2015-04-01,1146.5333333333333
2015-04-02,1146.5333333333333
2015-04-03,1146.5333333333333
2015-04-04,1146.5333333333333
2015-04-05,1146.5333333333333
2015-04-06,1146.5333333333333
2015-04-07,1146.5333333333333
2015-04-08,1146.5333333333333
2015-04-09,1146.5333333333333
2015-04-10,1146.5333333333333
2015-04-11,1146.5333333333333
2015-04-12,1146.5333333333333
2015-04-13,1146.5333333333333
2015-04-14,1146.5333333333333
2015-04-15,1146.5333333333333
2015-04-16,1146.5333333333333
2015-04-17,1146.5333333333333
2015-04-18,1146.5333333333333
2015-04-19,1146.5333333333333
2015-04-20,1146.5333333333333
2015-04-21,1146.5333333333333
2015-04-22,1146.5333333333333
2015-04-23,1146.5333333333333
2015-04-24,1146.5333333333333
2015-04-25,1146.5333333333333
2015-04-26,1146.5333333333333
2015-04-27,1146.5333333333333
2015-04-28,1146.5333333333333
2015-04-29,1146.5333333333333
2015-04-30,1146.5333333333333
2015-05-01,1027.5806451612902
2015-05-02,1027.5806451612902
2015-05-03,1027.5806451612902
2015-05-04,1027.5806451612902
2015-05-05,1027.5806451612902
2015-05-06,1027.5806451612902
2015-05-07,1027.5806451612902
2015-05-08,1027.5806451612902
2015-05-09,1027.5806451612902
2015-05-10,1027.5806451612902
2015-05-11,1027.5806451612902
2015-05-12,1027.5806451612902
2015-05-13,1027.5806451612902
2015-05-14,1027.5806451612902
2015-05-15,1027.5806451612902
2015-05-16,1027.5806451612902
2015-05-17,1027.5806451612902
2015-05-18,1027.5806451612902
2015-05-19,1027.5806451612902
2015-05-20,1027.5806451612902
2015-05-21,1027.5806451612902
2015-05-22,1027.5806451612902
2015-05-23,1027.5806451612902
2015-05-24,1027.5806451612902
2015-05-25,1027.5806451612902
2015-05-26,1027.5806451612902
2015-05-27,1027.5806451612902
2015-05-28,1027.5806451612902
2015-05-29,1027.5806451612902
2015-05-30,1027.5806451612902
2015-05-31,1027.5806451612902
2015-06-01,926.4333333333333
2015-06-02,926.4333333333333
2015-06-03,926.4333333333333
2015-06-04,926.4333333333333
2015-06-05,926.4333333333333
2015-06-06,926.4333333333333
2015-06-07,926.4333333333333
2015-06-08,926.4333333333333
2015-06-09,926.4333333333333
2015-06-10,926.4333333333333
2015-06-11,926.4333333333333
2015-06-12,926.4333333333333
2015-06-13,926.4333333333333
2015-06-14,926.4333333333333
2015-06-15,926.4333333333333
2015-06-16,926.4333333333333
2015-06-17,926.4333333333333
2015-06-18,926.4333333333333
2015-06-19,926.4333333333333
2015-06-20,926.4333333333333
2015-06-21,926.4333333333333
2015-06-22,926.4333333333333
2015-06-23,926.4333333333333
2015-06-24,926.4333333333333
2015-06-25,926.4333333333333
2015-06-26,926.4333333333333
2015-06-27,926.4333333333333
2015-06-28,926.4333333333333
2015-06-29,926.4333333333333
2015-06-30,926.4333333333333
2015-07-01,1079.8709677419354
2015-07-02,1079.8709677419354
2015-07-03,1079.8709677419354
2015-07-04,1079.8709677419354
2015-07-05,1079.8709677419354
2015-07-06,1079.8709677419354
2015-07-07,1079.8709677419354
2015-07-08,1079.8709677419354
2015-07-09,1079.8709677419354
2015-07-10,1079.8709677419354
2015-07-11,1079.8709677419354
2015-07-12,1079.8709677419354
2015-07-13,1079.8709677419354
2015-07-14,1079.8709677419354
2015-07-15,1079.8709677419354
2015-07-16,1079.8709677419354
2015-07-17,1079.8709677419354
2015-07-18,1079.8709677419354
2015-07-19,1079.8709677419354
2015-07-20,1079.8709677419354
2015-07-21,1079.8709677419354
2015-07-22,1079.8709677419354
2015-07-23,1079.8709677419354
2015-07-24,1079.8709677419354
2015-07-25,1079.8709677419354
2015-07-26,1079.8709677419354
2015-07-27,1079.8709677419354
2015-07-28,1079.8709677419354
2015-07-29,1079.8709677419354
2015-07-30,1079.8709677419354
2015-07-31,1079.8709677419354
2015-08-01,1363.0645161290322
2015-08-02,1363.0645161290322
2015-08-03,1363.0645161290322
2015-08-04,1363.0645161290322
2015-08-05,1363.0645161290322
2015-08-06,1363.0645161290322
2015-08-07,1363.0645161290322
2015-08-08,1363.0645161290322
2015-08-09,1363.0645161290322
2015-08-10,1363.0645161290322
2015-08-11,1363.0645161290322
2015-08-12,1363.0645161290322
2015-08-13,1363.0645161290322
2015-08-14,1363.0645161290322
2015-08-15,1363.0645161290322
2015-08-16,1363.0645161290322
2015-08-17,1363.0645161290322
2015-08-18,1363.0645161290322
2015-08-19,1363.0645161290322
2015-08-20,1363.0645161290322
2015-08-21,1363.0645161290322
2015-08-22,1363.0645161290322
2015-08-23,1363.0645161290322
2015-08-24,1363.0645161290322
2015-08-25,1363.0645161290322
2015-08-26,1363.0645161290322
2015-08-27,1363.0645161290322
2015-08-28,1363.0645161290322
2015-08-29,1363.0645161290322
2015-08-30,1363.0645161290322
2015-08-31,1363.0645161290322
2015-09-01,1689.2333333333333
2015-09-02,1689.2333333333333
2015-09-03,1689.2333333333333
2015-09-04,1689.2333333333333
2015-09-05,1689.2333333333333
2015-09-06,1689.2333333333333
2015-09-07,1689.2333333333333
2015-09-08,1689.2333333333333
2015-09-09,1689.2333333333333
2015-09-10,1689.2333333333333
2015-09-11,1689.2333333333333
2015-09-12,1689.2333333333333
2015-09-13,1689.2333333333333
2015-09-14,1689.2333333333333
2015-09-15,1689.2333333333333
2015-09-16,1689.2333333333333
2015-09-17,1689.2333333333333
2015-09-18,1689.2333333333333
2015-09-19,1689.2333333333333
2015-09-20,1689.2333333333333
2015-09-21,1689.2333333333333
2015-09-22,1689.2333333333333
2015-09-23,1689.2333333333333
2015-09-24,1689.2333333333333
2015-09-25,1689.2333333333333
2015-09-26,1689.2333333333333
2015-09-27,1689.2333333333333
2015-09-28,1689.2333333333333
2015-09-29,1689.2333333333333
2015-09-30,1689.2333333333333
2015-10-01,2154.3225806451615
2015-10-02,2154.3225806451615
2015-10-03,2154.3225806451615
2015-10-04,2154.3225806451615
2015-10-05,2154.3225806451615
2015-10-06,2154.3225806451615
2015-10-07,2154.3225806451615
2015-10-08,2154.3225806451615
2015-10-09,2154.3225806451615
2015-10-10,2154.3225806451615
2015-10-11,2154.3225806451615
2015-10-12,2154.3225806451615
2015-10-13,2154.3225806451615
2015-10-14,2154.3225806451615
2015-10-15,2154.3225806451615
2015-10-16,2154.3225806451615
2015-10-17,2154.3225806451615
2015-10-18,2154.3225806451615
2015-10-19,2154.3225806451615
2015-10-20,2154.3225806451615
2015-10-21,2154.3225806451615
2015-10-22,2154.3225806451615
2015-10-23,2154.3225806451615
2015-10-24,2154.3225806451615
2015-10-25,2154.3225806451615
2015-10-26,2154.3225806451615
2015-10-27,2154.3225806451615
2015-10-28,2154.3225806451615
2015-10-29,2154.3225806451615
2015-10-30,2154.3225806451615
2015-10-31,2154.3225806451615
2015-11-01,3722.633333333333
2015-11-02,3722.633333333333
2015-11-03,3722.633333333333
2015-11-04,3722.633333333333
2015-11-05,3722.633333333333
2015-11-06,3722.633333333333
2015-11-07,3722.633333333333
2015-11-08,3722.633333333333
2015-11-09,3722.633333333333
2015-11-10,3722.633333333333
2015-11-11,3722.633333333333
2015-11-12,3722.633333333333
2015-11-13,3722.633333333333
2015-11-14,3722.633333333333
2015-11-15,3722.633333333333
2015-11-16,3722.633333333333
2015-11-17,3722.633333333333
2015-11-18,3722.633333333333
2015-11-19,3722.633333333333
2015-11-20,3722.633333333333
2015-11-21,3722.633333333333
2015-11-22,3722.633333333333
2015-11-23,3722.633333333333
2015-11-24,3722.633333333333
2015-11-25,3722.633333333333
2015-11-26,3722.633333333333
2015-11-27,3722.633333333333
2015-11-28,3722.633333333333
2015-11-29,3722.633333333333
2015-11-30,3722.633333333333
2015-12-01,4106.1612903225805
2015-12-02,4106.1612903225805
2015-12-03,4106.1612903225805
2015-12-04,4106.1612903225805
2015-12-05,4106.1612903225805
2015-12-06,4106.1612903225805
2015-12-07,4106.1612903225805
2015-12-08,4106.1612903225805
2015-12-09,4106.1612903225805
2015-12-10,4106.1612903225805
2015-12-11,4106.1612903225805
2015-12-12,4106.1612903225805
2015-12-13,4106.1612903225805
2015-12-14,4106.1612903225805
2015-12-15,4106.1612903225805
2015-12-16,4106.1612903225805
2015-12-17,4106.1612903225805
2015-12-18,4106.1612903225805
2015-12-19,4106.1612903225805
2015-12-20,4106.1612903225805
2015-12-21,4106.1612903225805
2015-12-22,4106.1612903225805
2015-12-23,4106.1612903225805
2015-12-24,4106.1612903225805
2015-12-25,4106.1612903225805
2015-12-26,4106.1612903225805
2015-12-27,4106.1612903225805
2015-12-28,4106.1612903225805
2015-12-29,4106.1612903225805
2015-12-30,4106.1612903225805
2015-12-31,4106.1612903225805
2016-01-01,3689.2580645161293
2016-01-02,3689.2580645161293
2016-01-03,3689.2580645161293
2016-01-04,3689.2580645161293
2016-01-05,3689.2580645161293
2016-01-06,3689.2580645161293
2016-01-07,3689.2580645161293
2016-01-08,3689.2580645161293
2016-01-09,3689.2580645161293
2016-01-10,3689.2580645161293
2016-01-11,3689.2580645161293
2016-01-12,3689.2580645161293
2016-01-13,3689.2580645161293
2016-01-14,3689.2580645161293
2016-01-15,3689.2580645161293
2016-01-16,3689.2580645161293
2016-01-17,3689.2580645161293
2016-01-18,3689.2580645161293
2016-01-19,3689.2580645161293
2016-01-20,3689.2580645161293
2016-01-21,3689.2580645161293
2016-01-22,3689.2580645161293
2016-01-23,3689.2580645161293
2016-01-24,3689.2580645161293
2016-01-25,3689.2580645161293
2016-01-26,3689.2580645161293
2016-01-27,3689.2580645161293
2016-01-28,3689.2580645161293
2016-01-29,3689.2580645161293
2016-01-30,3689.2580645161293
2016-01-31,3689.2580645161293
2016-02-01,4253.172413793103
2016-02-02,4253.172413793103
2016-02-03,4253.172413793103
2016-02-04,4253.172413793103
2016-02-05,4253.172413793103
2016-02-06,4253.172413793103
2016-02-07,4253.172413793103
2016-02-08,4253.172413793103
2016-02-09,4253.172413793103
2016-02-10,4253.172413793103
2016-02-11,4253.172413793103
2016-02-12,4253.172413793103
2016-02-13,4253.172413793103
2016-02-14,4253.172413793103
2016-02-15,4253.172413793103
2016-02-16,4253.172413793103
2016-02-17,4253.172413793103
2016-02-18,4253.172413793103
2016-02-19,4253.172413793103
2016-02-20,4253.172413793103
2016-02-21,4253.172413793103
2016-02-22,4253.172413793103
2016-02-23,4253.172413793103
2016-02-24,4253.172413793103
2016-02-25,4253.172413793103
2016-02-26,4253.172413793103
2016-02-27,4253.172413793103
2016-02-28,4253.172413793103
2016-02-29,4253.172413793103
2016-03-01,3555.064516129032
2016-03-02,3555.064516129032
2016-03-03,3555.064516129032
2016-03-04,3555.064516129032
2016-03-05,3555.064516129032
2016-03-06,3555.064516129032
2016-03-07,3555.064516129032
2016-03-08,3555.064516129032
2016-03-09,3555.064516129032
2016-03-10,3555.064516129032
2016-03-11,3555.064516129032
2016-03-12,3555.064516129032
2016-03-13,3555.064516129032
2016-03-14,3555.064516129032
2016-03-15,3555.064516129032
2016-03-16,3555.064516129032
2016-03-17,3555.064516129032
2016-03-18,3555.064516129032
2016-03-19,3555.064516129032
2016-03-20,3555.064516129032
2016-03-21,3555.064516129032
2016-03-22,3555.064516129032
2016-03-23,3555.064516129032
2016-03-24,3555.064516129032
2016-03-25,3555.064516129032
2016-03-26,3555.064516129032
2016-03-27,3555.064516129032
2016-03-28,3555.064516129032
2016-03-29,3555.064516129032
2016-03-30,3555.064516129032
2016-03-31,3555.064516129032
2016-04-01,2915.9333333333334
2016-04-02,2915.9333333333334
2016-04-03,2915.9333333333334
2016-04-04,2915.9333333333334
2016-04-05,2915.9333333333334
2016-04-06,2915.9333333333334
2016-04-07,2915.9333333333334
2016-04-08,2915.9333333333334
2016-04-09,2915.9333333333334
2016-04-10,2915.9333333333334
2016-04-11,2915.9333333333334
2016-04-12,2915.9333333333334
2016-04-13,2915.9333333333334
2016-04-14,2915.9333333333334
2016-04-15,2915.9333333333334
2016-04-16,2915.9333333333334
2016-04-17,2915.9333333333334
2016-04-18,2915.9333333333334
2016-04-19,2915.9333333333334
2016-04-20,2915.9333333333334
2016-04-21,2915.9333333333334
2016-04-22,2915.9333333333334
2016-04-23,2915.9333333333334
2016-04-24,2915.9333333333334
2016-04-25,2915.9333333333334
2016-04-26,2915.9333333333334
2016-04-27,2915.9333333333334
2016-04-28,2915.9333333333334
2016-04-29,2915.9333333333334
2016-04-30,2915.9333333333334
2016-05-01,2580.9032258064517
2016-05-02,2580.9032258064517
2016-05-03,2580.9032258064517
2016-05-04,2580.9032258064517
2016-05-05,2580.9032258064517
2016-05-06,2580.9032258064517
2016-05-07,2580.9032258064517
2016-05-08,2580.9032258064517
2016-05-09,2580.9032258064517
2016-05-10,2580.9032258064517
2016-05-11,2580.9032258064517
2016-05-12,2580.9032258064517
2016-05-13,2580.9032258064517
2016-05-14,2580.9032258064517
2016-05-15,2580.9032258064517
2016-05-16,2580.9032258064517
2016-05-17,2580.9032258064517
2016-05-18,2580.9032258064517
2016-05-19,2580.9032258064517
2016-05-20,2580.9032258064517
2016-05-21,2580.9032258064517
2016-05-22,2580.9032258064517
2016-05-23,2580.9032258064517
2016-05-24,2580.9032258064517
2016-05-25,2580.9032258064517
2016-05-26,2580.9032258064517
2016-05-27,2580.9032258064517
2016-05-28,2580.9032258064517
2016-05-29,2580.9032258064517
2016-05-30,2580.9032258064517
2016-05-31,2580.9032258064517
2016-06-01,1913.9333333333334
2016-06-02,1913.9333333333334
2016-06-03,1913.9333333333334
2016-06-04,1913.9333333333334
2016-06-05,1913.9333333333334
2016-06-06,1913.9333333333334
2016-06-07,1913.9333333333334
2016-06-08,1913.9333333333334
2016-06-09,1913.9333333333334
